User ,Text,Sentiment,Timestamp,Platform,Hashtags,Retweets,Likes,Country,Year,Month,Day,Hour
 WhisperedDespair ,"Desperation whispers, the silent plea for a glimmer of hope in the abyss. ", Desperation ,30-04-2019 14:00, Instagram , #Desperation #GlimmerOfHope            ,22,45, France    ,2019,4,30,14
 DreamsInWind    ,"Heart in ruins, the remnants of shattered dreams scattered in the wind. ", Ruins      ,08-01-2022 11:30, Twitter  , #Ruins #ShatteredDreams                ,20,40, Brazil     ,2022,1,8,11
 DreamEchoes ,"Shattered by the echoes of a shattered dream, fragments of hope scattered. ", Desolation ,10-09-2017 19:15, Twitter , #Desolation #ScatteredHope ,20,40, Australia ,2017,9,10,19
 RemorseWalker ,"Avoiding the thorns of regret, walking barefoot on the path of remorse. ", Regret ,18-04-2022 11:30, Instagram , #Regret #PathOfRemorse ,25,50, Canada ,2022,4,18,11
 JoyLabyrinth ,"In the labyrinth of grief, the walls echo with the footsteps of lost joy. ", Grief ,05-12-2018 21:45, Facebook , #Grief #LostJoyFootsteps ,18,35, USA ,2018,12,5,21
 SolitudeSeas ,"A soul adrift in the sea of solitude, waves of loneliness crashing relentlessly. ", Loneliness ,28-06-2016 14:20, Twitter , #Loneliness #CrashingWaves ,22,45, UK ,2016,6,28,14
 PalateStainer ,"The bitterness of betrayal, a taste that lingers, staining the palate of trust. ", Bitterness ,22-10-2019 17:00, Instagram , #Bitterness #StainedTrust ,15,30, Germany ,2019,10,22,17
 HopeRuins ,"In the ruins of hope, echoes of shattered dreams whisper tales of loss. ", Desolation ,15-03-2021 22:45, Facebook , #Desolation #WhisperedLoss ,28,55, Brazil ,2021,3,15,22
 OceanSinker ,"Sinking like a stone in the ocean of heartbreak, each ripple a sigh of despair. ", Heartbreak ,10-08-2017 19:30, Twitter , #Heartbreak #RippleOfDespair ,22,45, France ,2017,8,10,19
 InkJournalist ,"Tears, the ink staining the pages of a journal, a testament to silent grief. ", Grief ,28-01-2023 14:30, Instagram , #Grief #SilentTears ,30,60, India ,2023,1,28,14
 TrustWasteland ,"In the wasteland of lost trust, the echoes of broken promises reverberate. ", Betrayal ,12-12-2016 10:00, Facebook , #Betrayal #ReverberatingPromises ,25,50, Italy ,2016,12,12,10
 DreamTightrope ,"Avoiding the shards of shattered dreams, walking the tightrope of resilience. ", Resilience ,18-07-2020 15:15, Twitter , #Resilience #TightropeWalk ,35,70, Japan ,2020,7,18,15
 EchoedLaughter ,"Suffocating in the silence of solitude, where echoes of laughter once thrived. ", Isolation ,20-05-2022 20:30, Instagram , #Isolation #SilentSolitude ,30,60, South Africa ,2022,5,20,20
 PossibilityGhost ,"Haunted by the specter of lost possibilities, a ghost that refuses to fade away. ", Regret ,08-11-2019 14:45, Twitter , #Regret #FadingPossibilities ,18,35, Spain ,2019,11,8,14
 EndlessLabyrinth ,"In the labyrinth of despair, the echoes of a broken heart reverberate endlessly. ", Despair ,28-03-2017 22:00, Facebook , #Despair #EndlessReverberation ,28,55, Australia ,2017,3,28,22
 RiverOfSorrow ,"Sinking like autumn leaves in the river of sorrow, carried away by the current. ", Sorrow ,15-09-2020 18:15, Instagram , #Sorrow #AutumnLeaves ,22,45, Canada ,2020,9,15,18
 DreamGardener ,"In the garden of broken dreams, petals fall, a silent testimony to shattered hopes. ", Desolation ,10-06-2018 13:30, Twitter , #Desolation #ShatteredHopes ,20,40, UK ,2018,6,10,13
 CurrencyOfTears ,"Tears, the currency of grief, spent in the marketplace of lost love and longing. ", Grief ,22-12-2016 21:45, Facebook , #Grief #LostLoveLonging ,25,50, USA ,2016,12,22,21
 MazeWanderer ,"Wandering in the maze of betrayal, the walls closing in with every wrong turn. ", Betrayal ,05-01-2021 16:20, Instagram , #Betrayal #ClosingWalls ,15,30, Germany ,2021,1,5,16
 StormSeeker ,"A soul weathered by the storm of heartbreak, seeking refuge in the calm after. ", Heartbreak ,18-04-2019 11:00, Twitter , #Heartbreak #CalmAfterStorm ,22,45, Brazil ,2019,4,18,11
 TapestrySorrow ,"In the tapestry of despair, threads of hope unravel, leaving a portrait of sorrow. ", Despair ,28-08-2017 19:30, Facebook , #Despair #UnraveledHope ,18,35, India ,2017,8,28,19
 WitheredRose ,"Like a withered rose in the garden of love, petals fall, a silent surrender to time. ", Loss ,10-02-2023 14:30, Instagram , #Loss #SilentSurrender ,28,55, France ,2023,2,10,14
 LoveSongEcho ,"In the void of heartache, echoes of a love song play, each note a pang of longing. ", Heartache ,10-07-2022 22:15, Instagram , #Heartache #LoveSongLonging ,30,60, Japan ,2022,7,10,22
 MoonlitMemories ,"Nostalgia, a bittersweet dance in the moonlit ballroom of cherished memories. ", Nostalgia ,15-05-2019 21:30, Twitter , #Nostalgia #CherishedMemories ,18,35, Italy ,2019,5,15,21
 SymphonyOfTears ,"In the symphony of grief, each tear is a note, composing a melancholic melody. ", Grief ,28-11-2018 14:00, Facebook , #Grief #MelancholicMelody ,22,45, Germany ,2018,11,28,14
 VenomousGarden ,"Betrayal, a venomous serpent slithering through the garden of trust, poisoning roots. ", Betrayal ,02-03-2021 17:45, Instagram , #Betrayal #PoisonedTrust ,25,50, Canada ,2021,3,2,17
 QuicksandFighter ,"Sinking in the quicksand of despair, the harder you fight, the deeper you descend. ", Despair ,18-10-2016 19:30, Twitter , #Despair #DeepDescent ,20,40, USA ,2016,10,18,19
 DreamCemetery ,"Wandering through the cemetery of lost dreams, tombstones marking untold sorrows. ", Desolation ,15-08-2020 12:30, Facebook , #Desolation #UntoldSorrows ,28,55, France ,2020,8,15,12
 RegretRiver ,"Swept away by the river of regret, the currents of the past refusing to release. ", Regret ,28-04-2017 16:20, Instagram , #Regret #PastCurrents ,18,35, UK ,2017,4,28,16
 HeartAttic ,"Whispers of lost love linger in the attic of the heart, forgotten but not erased. ", Loss ,10-09-2019 21:00, Twitter , #Loss #ForgottenLove ,22,45, Australia ,2019,9,10,21
 PromiseGallery ,"In the gallery of broken promises, each shattered vow framed, a painful exhibition. ", Betrayal ,28-01-2022 13:45, Facebook , #Betrayal #ShatteredVows ,15,30, Brazil ,2022,1,28,13
 EchoedConversation ,"The echoes of solitude, a silent conversation between a soul and its shadows. ", Solitude ,15-06-2016 22:30, Instagram , #Solitude #ShadowConversation ,30,60, Spain ,2016,6,15,22
 SunshineDancer ,"Dancing on sunshine, each step a celebration of the joy found in simple moments. ", Joy ,20-08-2021 15:45, Instagram , #Joy #SimpleMoments ,40,80, USA ,2021,8,20,15
 EchoedLaughter ,"Laughter echoes in the air, a chorus of happiness that lifts the spirit higher. ", Happiness ,12-04-2018 18:30, Twitter , #Happiness #SpiritLifter ,35,70, Canada ,2018,4,12,18
 GardenOfJoy ,"In the garden of contentment, each bloom whispers tales of inner peace and joy. ", Contentment ,15-02-2022 12:20, Facebook , #Contentment #InnerPeace ,25,50, UK ,2022,2,15,12
 DreamChaser ,"Chasing dreams under the vibrant sky, a journey fueled by hope and enthusiasm. ", Enthusiasm ,28-10-2019 14:15, Instagram , #Enthusiasm #HopefulJourney ,30,60, Australia ,2019,10,28,14
 StarSerenader ,"Serenading the stars with a heart full of gratitude, a melody of thankfulness. ", Gratitude ,22-12-2017 21:00, Twitter , #Gratitude #ThankfulMelody ,22,45, India ,2017,12,22,21
 GlowAchiever ,"Basking in the glow of accomplishment, each milestone a stepping stone to happiness. ", Accomplishment ,10-06-2020 17:30, Facebook , #Accomplishment #HappinessMilestone ,28,55, Germany ,2020,6,10,17
 DanceHarmony ,"In the dance of positivity, every step is a rhythm, uplifting the soul in harmony. ", Positivity ,18-09-2016 19:45, Instagram , #Positivity #SoulUpliftment ,18,35, France ,2016,9,18,19
 LaughterCup ,"Overflowing with joy, a cup of laughter shared with friends, a moment cherished. ", Joy ,10-03-2023 14:30, Twitter , #Joy #CherishedMoment ,20,40, Japan ,2023,3,10,14
 QuiltedCompassion ,"Draped in the warmth of kindness, a quilt of compassion stitched with love. ", Kindness ,05-05-2019 12:15, Facebook , #Kindness #LoveStitches ,25,50, Brazil ,2019,5,5,12
 FriendshipGarden ,"In the garden of friendships, each bloom a testament to the beauty of camaraderie. ", Friendship ,28-08-2018 16:00, Instagram , #Friendship #CamaraderieBlooms ,30,60, South Africa ,2018,8,28,16
 MelodyOfLove ,"In the embrace of love, each heartbeat is a melody, dancing to the rhythm of affection. ", Love ,15-11-2022 20:45, Twitter , #Love #RhythmOfAffection ,35,70, USA ,2022,11,15,20
 ColorfulLaughter ,"Surrounded by the colors of joy, a canvas painted with laughter and endless smiles. ", Joy ,02-07-2019 17:00, Instagram , #Joy #EndlessSmiles ,40,80, Canada ,2019,7,2,17
 SymphonyFervor ,"In the symphony of excitement, each note is a burst of energy, igniting the soul with fervor. ", Excitement ,18-04-2021 14:20, Facebook , #Excitement #IgnitedSoul ,30,60, UK ,2021,4,18,14
 WrappedDelight ,"A surprise gift, wrapped in anticipation, unfolds a moment of delight and wonder. ", Surprise ,05-02-2023 19:30, Twitter , #Surprise #WonderfulMoment ,25,50, Australia ,2023,2,5,19
 MazeDiscovery ,"Lost in the maze of curiosity, each twist and turn unveils the treasures of discovery. ", Curiosity ,22-09-2018 12:45, Instagram , #Curiosity #TreasuresOfDiscovery ,22,45, India ,2018,9,22,12
 CloudsOfBlessings ,"Floating on clouds of gratitude, each raindrop a blessing, a shower of thankfulness. ", Gratitude ,10-12-2016 21:15, Facebook , #Gratitude #ShowerOfThankfulness ,28,55, Germany ,2016,12,10,21
 CometCreativity ,"Like a comet of inspiration, streaking through the sky of creativity, leaving trails of brilliance. ", Inspiration ,28-05-2020 16:00, Twitter , #Inspiration #BrilliantTrails ,18,35, France ,2020,5,28,16
 FireworksTriumph ,"In the celebration of success, fireworks of accomplishment light up the night sky of triumph. ", Success ,15-11-2017 22:30, Instagram , #Success #NightSkyTriumph ,22,45, Japan ,2017,11,15,22
 LaughterSymphony ,"A symphony of laughter, each note a key to unlocking the door of boundless happiness. ", Happiness ,02-08-2021 19:00, Facebook , #Happiness #BoundlessLaughter ,30,60, Brazil ,2021,8,2,19
 EmotionCarnival ,"In the carnival of emotions, the rollercoaster of thrill sends the heart on a wild ride. ", Thrill ,28-03-2019 15:30, Instagram , #Thrill #WildHeartRide ,35,70, South Africa ,2019,3,28,15
 ParisDreamer ,"Standing before the grandeur of the Eiffel Tower, a moment to reflect on the beauty of Parisian dreams. ", Reflection ,12-05-2018 17:30, Twitter , #Reflection #ParisianDreams ,28,55, France ,2018,5,12,17
 DisneylandExplorer ,"Lost in the enchantment of Disneyland, each ride a journey into the realm of childhood fantasies. ", Enchantment ,28-09-2022 15:45, Instagram , #Enchantment #ChildhoodFantasies ,30,60, USA ,2022,9,28,15
 FerrariSpeedster ,"Exploring the wonders of Ferrari World, the roar of engines creating a symphony of speed. ", Excitement ,10-11-2019 14:00, Facebook , #Excitement #SymphonyOfSpeed ,22,45, Italy ,2019,11,10,14
 KeukenhofAdventurer ,"Amidst the tulip fields of Keukenhof, a tapestry of colors that paints the soul with springtime joy. ", Joy ,02-04-2021 18:20, Instagram , #Joy #SpringtimeColors ,35,70, Netherlands ,2021,4,2,18
 KyotoAdventurer ,"Wandering through the historical streets of Kyoto, each step a journey into the heart of Japan's traditions. ", Exploration ,22-08-2017 21:30, Twitter , #Exploration #JapaneseTraditions ,18,35, Japan ,2017,8,22,21
 CanyonMarveler ,"In the embrace of the Grand Canyon, nature's masterpiece, a moment to marvel at Earth's grandeur. ", Awe ,15-06-2020 16:45, Instagram , #Awe #EarthsGrandeur ,25,50, USA ,2020,6,15,16
 SantoriniTraveler ,"Journeying through the serenity of Santorini, where each sunset paints the sky with hues of tranquility. ", Serenity ,10-09-2016 19:15, Facebook , #Serenity #SunsetHues ,22,45, Greece ,2016,9,10,19
 PetraExplorer ,"Amazed by the architectural marvels of Petra, each stone telling tales of an ancient civilization. ", Amazement ,28-01-2023 13:00, Twitter , #Amazement #AncientTales ,30,60, Jordan ,2023,1,28,13
 VeniceRomantic ,"Embarking on a gondola ride in Venice, each canal reflecting the romance of this timeless city. ", Romance ,18-04-2019 16:30, Instagram , #Romance #TimelessCity ,20,40, Italy ,2019,4,18,16
 MachuPicchuAdventurer ,"At the summit of Machu Picchu, a breathtaking panorama that whispers the secrets of ancient civilizations. ", Awe ,05-11-2017 22:00, Facebook , #Awe #AncientCivilizations ,28,55, Peru ,2017,11,5,22
 TimesSquareExplorer ,"In the heart of New York City, Times Square dazzles with lights, a vibrant spectacle of urban energy. ", Excitement ,20-07-2022 21:45, Instagram , #Excitement #UrbanEnergy ,35,70, USA ,2022,7,20,21
 ColosseumAdventurer ,"Captivated by the historical charm of the Colosseum, each stone echoing tales of gladiator valor. ", Captivation ,15-03-2018 17:30, Twitter , #Captivation #GladiatorTales ,25,50, Italy ,2018,3,15,17
 MaldivesSailor ,"Sailing the azure waters of the Maldives, each wave a whisper of serenity in paradise. ", Serenity ,28-10-2019 14:15, Facebook , #Serenity #ParadiseWhispers ,22,45, Maldives ,2019,10,28,14
 AmazonExplorer ,"In the midst of the Amazon rainforest, a symphony of wildlife creates an orchestra of nature's wonders. ", Wonder ,10-06-2021 16:00, Instagram , #Wonder #NatureOrchestra ,30,60, Brazil ,2021,6,10,16
 GreatWallWalker ,"Walking the Great Wall of China, each step a testament to ancient engineering marvels. ", Awe ,18-08-2017 19:30, Twitter , #Awe #EngineeringMarvels ,18,35, China ,2017,8,18,19
 FujiSummitAchiever ,"At the summit of Mount Fuji, a breathtaking sunrise that paints the sky with hues of accomplishment. ", Accomplishment ,15-04-2020 05:30, Facebook , #Accomplishment #SunriseHues ,28,55, Japan ,2020,4,15,5
 AngkorWatAdventurer ,"Exploring the ancient ruins of Angkor Wat, each stone whispering stories of Khmer civilization. ", Exploration ,22-11-2016 13:00, Instagram , #Exploration #KhmerStories ,20,40, Cambodia ,2016,11,22,13
 AlpsSkiAdventurer ,"Skiing down the slopes of the Swiss Alps, each turn a dance with the majesty of snow-capped peaks. ", Adventure ,10-01-2019 14:45, Twitter , #Adventure #SnowPeakDance ,22,45, Switzerland ,2019,1,10,14
 KyotoBambooSeeker ,"In the tranquility of Kyoto's bamboo forest, whispers of ancient Zen wisdom echo through the groves. ", Tranquility ,28-02-2023 16:20, Facebook , #Tranquility #ZenWisdom ,25,50, Japan ,2023,2,28,16
 NorwayFjordExplorer ,"Cruising the fjords of Norway, each icy landscape a breathtaking masterpiece of nature's grandeur. ", Grandeur ,28-05-2018 18:30, Instagram , #Grandeur #IcyMasterpiece ,22,45, Norway ,2018,5,28,18
 AdeleConcertGoer ,"At the front row of Adele's concert, each note of 'Someone Like You' resonates with soul-stirring emotion. ", Emotion ,15-09-2022 20:00, Instagram , #Emotion #AdeleConcert ,40,80, USA ,2022,9,15,20
 BeyonceDancer ,"Dancing under the stars at Beyoncé's live show, feeling the power of 'Single Ladies' in every move. ", Energy ,28-07-2019 21:30, Twitter , #Energy #BeyonceConcert ,35,70, USA ,2019,7,28,21
 SwiftieDreamer ,"In the crowd of a Taylor Swift concert, the lyrics of 'Love Story' create an enchanting fairy tale. ", Enchantment ,10-05-2021 19:45, Facebook , #Enchantment #TaylorSwift ,30,60, USA ,2021,5,10,19
 QueenTributeFan ,"Rocking out to the guitar solos at a Queen tribute concert, a journey back in time with Freddie's spirit. ", Nostalgia ,02-12-2018 22:15, Instagram , #Nostalgia #QueenTribute ,22,45, UK ,2018,12,2,22
 SheeranMelodyLover ,"Swaying to Ed Sheeran's acoustic melodies, a serene evening filled with 'Perfect' moments. ", Serenity ,18-08-2020 19:00, Twitter , #Serenity #EdSheeranConcert ,18,35, UK ,2020,8,18,19
 MarsJoyExplorer ,"Immersed in the pulsating beats of a Bruno Mars concert, where 'Uptown Funk' becomes a city of joy. ", Joy ,28-03-2017 20:30, Facebook , #Joy #BrunoMars ,28,55, USA ,2017,3,28,20
 MJTributeDancer ,"At a Michael Jackson tribute show, moonwalking through the hits, a celebration of the King of Pop. ", Celebration ,15-01-2022 21:15, Instagram , #Celebration #MJTribute ,25,50, USA ,2022,1,15,21
 SinatraCharmListener ,"Swinging to the rhythms of a Frank Sinatra tribute, feeling the timeless charm of 'Fly Me to the Moon'. ", Charm ,10-06-2019 18:45, Twitter , #Charm #SinatraTribute ,22,45, USA ,2019,6,10,18
 MetallicaMoshWarrior ,"In the mosh pit of a Metallica concert, the thunderous chords create a symphony of headbanging ecstasy. ", Ecstasy ,20-03-2023 22:30, Facebook , #Ecstasy #MetallicaConcert ,35,70, USA ,2023,3,20,22
 ColdplayHopeSeeker ,"Experiencing the magic of a Coldplay concert, where 'Fix You' becomes a beacon of hope in the night. ", Hope ,28-11-2016 19:00, Instagram , #Hope #ColdplayMagic ,30,60, UK ,2016,11,28,19
 BieberDanceEnthusiast ,"At a Justin Bieber concert, the infectious beats of 'Baby' create a dance floor of unbridled enthusiasm. ", Enthusiasm ,05-08-2018 20:00, Instagram , #Enthusiasm #JustinBieber ,40,80, Canada ,2018,8,5,20
 GagaArtisticChameleon ,"In the spotlight at a Lady Gaga show, each costume change is a metamorphosis of creativity and artistry. ", Creativity ,15-04-2021 21:30, Twitter , #Creativity #LadyGaga ,35,70, USA ,2021,4,15,21
 AdeleMelodyTearjerker ,"Immersed in the soulful melodies of Adele, tears flow freely, moved by the emotion of 'Hello'. ", Emotion ,28-11-2019 19:45, Facebook , #Emotion #AdeleMelodies ,30,60, UK ,2019,11,28,19
 KatyPerryColorExplosion ,"Drenched in confetti at a Katy Perry concert, a kaleidoscope of colors igniting the night sky. ", Colorful ,22-06-2020 22:00, Instagram , #Colorful #KatyPerry ,22,45, USA ,2020,6,22,22
 JayZEmpireListener ,"In the audience of a Jay-Z performance, the lyrics of 'Empire State of Mind' become an anthem of pride. ", Pride ,10-09-2017 20:15, Twitter , #Pride #JayZAnthem ,18,35, USA ,2017,9,10,20
 ShakiraHipsDancer ,"Dancing to Shakira's rhythmic beats, hips swaying to the hypnotic charm of 'Hips Don't Lie'. ", Hypnotic ,28-02-2022 21:15, Facebook , #Hypnotic #ShakiraRhythms ,28,55, Colombia ,2022,2,28,21
 U2ConnectionSeeker ,"At a U2 concert, the anthemic chords of 'With or Without You' create a timeless moment of connection. ", Connection ,15-05-2016 19:30, Instagram , #Connection #U2Anthem ,25,50, Ireland ,2016,5,15,19
 GunsNRosesRiffRockstar ,"Rocking out at a Guns N' Roses show, the iconic riffs of 'Sweet Child o' Mine' echoing in the night. ", Iconic ,10-12-2018 22:30, Twitter , #Iconic #GNRConcert ,22,45, USA ,2018,12,10,22
 ArianaEuphoriaChaser ,"In the crowd of an Ariana Grande concert, the high notes of 'Into You' create a euphoric symphony. ", Euphoria ,22-01-2023 20:00, Facebook , #Euphoria #ArianaGrande ,35,70, USA ,2023,1,22,20
 MarleyReggaeTraveler ,"Swaying to the reggae vibes of Bob Marley's tribute concert, each chord a journey to Jamaica's soul. ", Journey ,05-03-2020 18:45, Instagram , #Journey #BobMarleyTribute ,30,60, Jamaica ,2020,3,5,18
 MovieEnthusiastPremiereAttendee ,"Captivated by the spellbinding plot twists, the audience applauds, experiencing a rollercoaster of emotions at the movie premiere. ", Excitement ,12-10-2018 20:00, Twitter , #Excitement #MoviePremiereThrills ,40,80, USA ,2018,10,12,20
 FilmLoverNostalgiaSeeker ,"As the credits roll, a profound sense of nostalgia washes over, reminiscent of cherished moments in classic films. ", Nostalgia ,25-06-2019 22:15, Instagram , #Nostalgia #ClassicFilmMoments ,35,70, UK ,2019,6,25,22
 WebSeriesViewerCharacterConnection ,"Streaming the latest web series, the viewer is engrossed in the characters' journey, feeling a sense of connection and empathy. ", Engagement ,08-07-2020 19:30, Facebook , #Engagement #WebSeriesJourney ,30,60, Canada ,2020,7,8,19
 IndieFilmmakerFestivalSuccess ,"At the film festival, the indie filmmaker's creation receives a standing ovation, evoking pride and a sense of accomplishment. ", Pride ,18-09-2017 21:45, Twitter , #Pride #IndieFilmSuccess ,22,45, Australia ,2017,9,18,21
 DramaEnthusiastHeartwarmingMoments ,"Watching a heartwarming family drama, tears flow freely as the characters overcome challenges, leaving the viewer with a warm glow. ", Touched ,15-01-2021 18:00, Instagram , #Touched #FamilyDramaMoments ,28,55, India ,2021,1,15,18
 AwardWinningActorOscarsRecipient ,"At the Oscars, the actor graciously accepts an award, radiating joy and gratitude for the recognition of their outstanding performance. ", Gratitude ,28-02-2016 20:30, Facebook , #Gratitude #OscarWinningMoment ,18,35, USA ,2016,2,28,20
 DocumentaryEnthusiastHiddenGemFinder ,"Discovering a hidden gem in the world of documentaries, the viewer is enlightened and inspired, feeling a renewed sense of curiosity. ", Inspiration ,20-04-2022 17:30, Twitter , #Inspiration #HiddenGemDiscovery ,22,45, France ,2022,4,20,17
 FilmBuffContemplativeViewer ,"As the movie credits roll, the viewer experiences a mix of awe and contemplation, pondering the deeper meanings woven into the storyline. ", Contemplation ,05-11-2019 21:15, Instagram , #Contemplation #DeepMeanings ,28,55, Germany ,2019,11,5,21
 CrimeSeriesEnthusiastThrillSeeker ,"Binge-watching a thrilling crime series, the suspense keeps the viewer on the edge of their seat, creating a rush of adrenaline. ", Suspense ,12-07-2015 22:00, Facebook , #Suspense #CrimeSeriesThrills ,35,70, Japan ,2015,7,12,22
 FilmCriticSatisfactionSeeker ,"As the closing scene unfolds, a sense of satisfaction washes over, completing the cinematic journey with a profound and fulfilling ending. ", Satisfaction ,10-09-2020 19:45, Twitter , #Satisfaction #FulfillingEnding ,22,45, Brazil ,2020,9,10,19
 FootballFanWorldCupCelebration ,"Celebrating a historic victory in the World Cup, the nation erupts in joy, united by the triumph of their football team. ", Joy ,15-07-2018 21:30, Instagram , #Joy #WorldCupTriumph ,40,80, Brazil ,2018,7,15,21
 OlympicsEnthusiastGoldMedalWinner ,"At the Olympics, the athlete's perseverance shines through, earning a gold medal and inspiring a generation with their remarkable achievement. ", Inspiration ,08-08-2020 19:45, Twitter , #Inspiration #OlympicAchievement ,35,70, USA ,2020,8,8,19
 CricketFanChampionshipThrills ,"In the cricket championship, a nail-biting finish leaves fans on the edge of their seats, experiencing a rollercoaster of emotions. ", Excitement ,25-06-2019 22:15, Facebook , #Excitement #CricketChampionship ,30,60, India ,2019,6,25,22
 MarathonSpectatorRecordBreaking ,"Witnessing a record-breaking marathon, spectators are filled with awe and admiration for the endurance and dedication of the runners. ", Admiration ,07-11-2021 17:30, Instagram , #Admiration #MarathonRecords ,22,45, Kenya ,2021,11,7,17
 TennisEnthusiastGrandSlamDrama ,"In the tennis grand slam, a fierce rivalry unfolds, captivating fans with a display of skill and sportsmanship on the world stage. ", Captivation ,10-09-2017 20:15, Twitter , #Captivation #TennisRivalry ,28,55, UK ,2017,9,10,20
 BasketballFanUnderdogTriumph ,"Cheering for the underdog in the basketball finals, the crowd erupts in applause as the team defies odds to claim the championship title. ", Triumph ,20-06-2022 21:00, Facebook , #Triumph #BasketballFinals ,18,35, USA ,2022,6,20,21
 GolfEnthusiastPrecisionVictory ,"At the golf tournament, the golfer's precision and focus lead to a stunning victory, leaving spectators in awe of their exceptional skill. ", Awe ,10-04-2016 18:30, Instagram , #Awe #GolfVictory ,22,45, Scotland ,2016,4,10,18
 F1FanHighSpeedRaceExcitement ,"Experiencing the thrill of a high-speed Formula 1 race, fans are on the edge of their seats as drivers compete for the championship. ", Thrill ,24-11-2019 19:45, Twitter , #Thrill #Formula1Championship ,28,55, Germany ,2019,11,24,19
 CyclingEnthusiastWorldChampion ,"In the cycling world championship, the climber conquers challenging terrains, symbolizing determination and achievement against all odds. ", Determination ,28-09-2015 22:30, Facebook , #Determination #CyclingChampion ,35,70, Italy ,2015,9,28,22
 HockeyFanComebackVictory ,"Witnessing a heartwarming comeback in the hockey finals, fans share tears of joy as the team secures a historic victory after adversity. ", Heartwarming ,12-12-2020 20:00, Instagram , #Heartwarming #HockeyFinalsComeback ,22,45, Canada ,2020,12,12,20
 SoccerFanTeamDefeats ,"After a series of defeats, the soccer team faces disappointment, struggling to find the silver lining in a challenging season. ", Disappointment ,02-11-2019 18:45, Twitter , #Disappointment #SoccerDefeats ,40,80, Brazil ,2019,11,2,18
 TennisEnthusiastUnexpectedSetback ,"In the tennis tournament, a highly anticipated player experiences a setback, leaving fans in shock and questioning the unforeseen turn of events. ", Frustration ,10-07-2018 21:15, Instagram , #Frustration #TennisSetback ,35,70, USA ,2018,7,10,21
 BoxingFanChampionshipDefeat ,"Facing a defeat in the championship, the boxer reflects on the challenges, vowing to return stronger and more determined in the next bout. ", Reflection ,18-09-2020 19:30, Facebook , #Reflection #BoxingDefeat ,30,60, UK ,2020,9,18,19
 CyclingEnthusiastTireBlowout ,"In the midst of a cycling race, a tire blowout leads to frustration for the cyclist, who valiantly tries to overcome the unexpected obstacle. ", Obstacle ,15-05-2017 22:00, Twitter , #Obstacle #CyclingFrustration ,22,45, France ,2017,5,15,22
 GymnasticsFanRoutineFall ,"The gymnast's unexpected fall during a routine sparks a wave of sympathy from the audience, highlighting the vulnerability of sports. ", Sympathy ,05-04-2021 20:15, Instagram , #Sympathy #GymnasticsFall ,28,55, Japan ,2021,4,5,20
 GolfEnthusiastMissedPutt ,"In the golf tournament, a missed crucial putt results in defeat, causing the golfer to reflect on the pressure of high-stakes competition. ", Pressure ,20-08-2016 18:30, Facebook , #Pressure #GolfDefeat ,18,35, USA ,2016,8,20,18
 BasketballFanTeamLosses ,"Experiencing a series of losses in the basketball season, the team grapples with frustration, determined to turn the tide with renewed effort. ", Renewed Effort ,12-02-2019 19:45, Twitter , #RenewedEffort #BasketballStruggles ,22,45, Canada ,2019,2,12,19
 SwimmingEnthusiastRaceSetback ,"Despite meticulous training, the swimmer faces disappointment as a split-second miscalculation costs them the lead in a crucial race. ", Miscalculation ,28-06-2015 20:00, Instagram , #Miscalculation #SwimmingDisappointment ,28,55, Australia ,2015,6,28,20
 WeightliftingFanFailedRecord ,"The weightlifter's failed attempt at a personal record results in frustration, highlighting the challenging nature of pushing physical limits. ", Challenge ,08-01-2022 21:30, Facebook , #Challenge #WeightliftingFailure ,35,70, Germany ,2022,1,8,21
 SoccerPlayerOwnGoalMoment ,"In the midst of a soccer match, an unexpected own goal creates a moment of despair for the player, as teammates console and encourage them. ", Despair ,15-12-2018 20:15, Twitter , #Despair #OwnGoal ,22,45, Spain ,2018,12,15,20
 NatureEnthusiastSunsetWonder ,"In the serene beauty of a sunset, nature unfolds a canvas of colors, evoking a sense of tranquility and wonder. ", Tranquility ,10-07-2021 19:00, Instagram , #Tranquility #SunsetBeauty ,40,80, Canada ,2021,7,10,19
 TravelEnthusiastRoadTripDiscovery ,"Embarking on a spontaneous road trip, the traveler discovers hidden gems, creating memories that will be cherished for a lifetime. ", Adventure ,28-09-2019 20:30, Twitter , #Adventure #RoadTripMemories ,35,70, USA ,2019,9,28,20
 UrbanExplorerCafeSolitude ,"Amidst the bustling city, a quiet café becomes a sanctuary for reflection, where a cup of coffee brings solace to the wandering mind. ", Solace ,15-03-2022 18:45, Facebook , #Solace #CafeReflection ,30,60, France ,2022,3,15,18
 ArtEnthusiastStreetArtExploration ,"Exploring the vibrant street art of a cultural neighborhood, each mural tells a story, infusing the city with creativity and expression. ", Creativity ,05-11-2017 21:15, Instagram , #Creativity #StreetArtVibes ,22,45, Brazil ,2017,11,5,21
 ScienceEnthusiastDiscoveryMoment ,"In the world of science, a breakthrough discovery unfolds, pushing the boundaries of knowledge and opening new frontiers of exploration. ", Breakthrough ,20-05-2020 16:30, Twitter , #Breakthrough #ScientificDiscovery ,28,55, Germany ,2020,5,20,16
 MusicLoverLiveOrchestraExperience ,"Connecting with the melody of a live orchestra, the music enthusiast experiences a symphony that resonates deep within the soul. ", Harmony ,22-08-2016 19:45, Facebook , #Harmony #OrchestraMelody ,18,35, UK ,2016,8,22,19
